signal_id,sample_code,pellet,shot,scs_label,file_source,Ignition_Temp,Ash_Content,Fixed_Carbon,Moisture,VM,snr_raw,snr_proc,absorption_proxy_raw,p2p_raw,rms_raw,kurtosis_raw,skew_raw,peak_time_raw,absorption_proxy_proc,p2p_proc,rms_proc,kurtosis_proc,skew_proc,peak_time_proc,acoustic_velocity,acoustic_velocity_onset,t_onset,rise_time_proc,fall_time_proc,peak_duration_proc,signal_energy_proc,area_under_curve_proc,p2p_tdb3,wave_energy_3,wave_entropy,spectral_centroid_global_raw,spectral_centroid_global_proc,spectral_bandwidth_global_raw,spectral_bandwidth_global_proc,spectral_entropy_global_raw,spectral_entropy_global_proc,area_under_fft_raw,area_under_fft_proc,dom_freq_1_raw,dom_mag_1_raw,dom_freq_2_raw,dom_mag_2_raw,dom_freq_3_raw,dom_mag_3_raw,dom_freq_1_proc,dom_mag_1_proc,dom_freq_2_proc,dom_mag_2_proc,dom_freq_3_proc,dom_mag_3_proc,peak_mag_ratio_raw,peak_mag_ratio_proc,wave_entropy_spectrum_raw,wave_entropy_spectrum_proc,spectral_centroid_1_raw,spectral_centroid_1_proc,spectral_bandwidth_1_raw,spectral_bandwidth_1_proc,spectral_entropy_1_raw,spectral_entropy_1_proc,spectral_area_1_raw,spectral_area_1_proc,dom_freq_band_1_raw,dom_freq_band_1_proc,wave_energy_band_1_raw,wave_energy_band_1_proc,spectral_centroid_2_raw,spectral_centroid_2_proc,spectral_bandwidth_2_raw,spectral_bandwidth_2_proc,spectral_entropy_2_raw,spectral_entropy_2_proc,spectral_area_2_raw,spectral_area_2_proc,dom_freq_band_2_raw,dom_freq_band_2_proc,wave_energy_band_2_raw,wave_energy_band_2_proc,spectral_centroid_3_raw,spectral_centroid_3_proc,spectral_bandwidth_3_raw,spectral_bandwidth_3_proc,spectral_entropy_3_raw,spectral_entropy_3_proc,spectral_area_3_raw,spectral_area_3_proc,dom_freq_band_3_raw,dom_freq_band_3_proc,wave_energy_band_3_raw,wave_energy_band_3_proc,spectral_centroid_4_raw,spectral_centroid_4_proc,spectral_bandwidth_4_raw,spectral_bandwidth_4_proc,spectral_entropy_4_raw,spectral_entropy_4_proc,spectral_area_4_raw,spectral_area_4_proc,dom_freq_band_4_raw,dom_freq_band_4_proc,wave_energy_band_4_raw,wave_energy_band_4_proc,spectral_centroid_5_raw,spectral_centroid_5_proc,spectral_bandwidth_5_raw,spectral_bandwidth_5_proc,spectral_entropy_5_raw,spectral_entropy_5_proc,spectral_area_5_raw,spectral_area_5_proc,dom_freq_band_5_raw,dom_freq_band_5_proc,wave_energy_band_5_raw,wave_energy_band_5_proc
Low_C3_P6_05,C3,P6,05,Low,Low_SCS.xlsx,412.297,,,,,22.295443944741212,23.628013005631434,0.00409991419511619,0.00548275600502051,0.0019652364697948154,196.59497662871752,-4.453195201051547,2.66e-06,0.00024312760151552564,0.00043461477543011167,4.3385478252435625e-05,13.311951431657581,0.6860347057961073,2.52e-06,2380.952380952381,2439.0243902439024,2.46e-06,3.5750682175102265e-07,1.3947469115576556e-06,1.0901395096203009e-06,2.424415629160881e-06,6.395672590610719e-10,7.489194267197013e-05,1.1372056714534413e-08,0.4602331550938671,6.213849837480695,1.4305790379910088,7.46650178192193,2.245725118094091,0.007151618432887393,0.5216084451664859,0.000284339702217234,1.60399884582201e-05,0.7656967840735068,2.3305376821459752e-05,1.225114854517611,2.1492745598272616e-05,0.4594180704441041,1.5215177899727223e-05,0.7656967840735068,2.0223727881333853e-05,1.1868300153139357,1.3731557006209195e-05,0.9571209800918835,1.3725974692330507e-05,1.084336834982869,1.4727919346216214,0.9405692213694213,0.5205694211571525,0.2957103945796898,0.2909191803118544,0.043137325690678005,0.048290141508834726,0.8315161342132199,0.8823354323811271,1.0245614297754738e-06,7.924876019258625e-07,0.30627871362940273,0.2679938744257274,7.73445435944864e-12,4.507936272965922e-12,0.486723853596027,0.49553321301234593,0.04997409300783456,0.052786132502486885,0.8980805136183548,0.9461748655007748,1.607043735408181e-06,1.4225565438492854e-06,0.4594180704441041,0.4594180704441041,1.8293322278556794e-11,1.3836010489688139e-11,0.7162609833120902,0.7064798047909838,0.05578280049051074,0.05825680406459748,0.6150510952745438,0.7805826438970184,1.4612128571310487e-06,1.625049809268109e-06,0.7656967840735068,0.7656967840735068,1.9378863424687663e-11,2.1365318392966653e-11,0.8793075953549744,0.8960568564136738,0.06061515496086168,0.06687289077978871,0.9021644102272445,0.9802443166255842,3.0141763254183515e-06,2.5045707920117963e-06,0.8039816232771821,0.8039816232771821,5.088642795824718e-11,3.320367292516975e-11,1.1829672139576677,1.150413035755832,0.06289851610754481,0.07545391577422798,0.7891394311328321,0.9548355026144633,2.9226034220899487e-06,2.3586546966202186e-06,1.225114854517611,1.1868300153139357,4.702362164172258e-11,2.5367532071767753e-11
Low_C3_P6_10,C3,P6,10,Low,Low_SCS.xlsx,412.297,,,,,23.058532475084526,22.79339346815985,0.00412128295367665,0.00547941713649544,0.0020086852855966714,192.25395004771036,-4.704242178893433,2.74e-06,0.00021400125028530551,0.00041483562773541146,4.200297870902036e-05,11.963441637172819,0.16013583729053657,2.44e-06,2459.016393442623,2459.016393442623,2.44e-06,2.856971612216997e-07,2.0902753220537906e-06,1.1411196045814643e-06,2.2710540021502805e-06,6.383383926213235e-10,9.793943932839776e-05,5.199379759649305e-09,0.4310389099481186,6.202263958167321,1.666912866468122,7.4963627469229595,3.1009205051312585,0.006987931579310521,0.5230521953008466,0.0002875040267036009,1.5681428841301802e-05,0.8039816232771821,2.26041295389706e-05,1.225114854517611,2.1800650886380415e-05,0.4594180704441041,1.3642729073541682e-05,0.7656967840735068,1.8219076042668398e-05,0.9954058192955589,1.3101695930561751e-05,1.225114854517611,1.2893434391611386e-05,1.0368556709578094,1.3905890312704121,0.9349796707144594,0.5217051593397762,0.3001213197984353,0.2977771487949452,0.052650729203605265,0.05831819808651251,0.9713500242371746,0.9005223882742328,9.066380041877211e-07,7.17450903445042e-07,0.2679938744257274,0.22970903522205205,5.486203555239655e-12,3.708879351493232e-12,0.4981096280682512,0.5105974164989006,0.050737129347432464,0.05100359550878663,0.9242018199041674,0.873835643764652,1.5207394678891451e-06,1.3079869136668617e-06,0.4594180704441041,0.57427258805513,1.5943675986848285e-11,1.221645152589173e-11,0.72455533371384,0.707624358551716,0.050173353410965627,0.05661499779737262,0.5345356715438908,0.7945180475994797,1.2898898058781846e-06,1.518848043057689e-06,0.7656967840735068,0.7656967840735068,1.636517806908322e-11,1.8078824580179438e-11,0.8799012566429198,0.8951749962576988,0.06156743887832488,0.06738835987571205,0.9085957870226726,0.9812602534838083,2.9970676344178733e-06,2.3811219698831173e-06,0.8039816232771821,0.8039816232771821,5.032244388338686e-11,3.0019733230014505e-11,1.1863297837944737,1.1491881464401608,0.05898187180409081,0.07152439430649178,0.7514521408373644,0.9422873454194205,2.758766054830704e-06,2.2915709880456805e-06,1.225114854517611,1.225114854517611,4.359183096410714e-11,2.4001224386383224e-11
Low_C4_P1_05,C4,P1,05,Low,Low_SCS.xlsx,439.72,27.94,43.78,0.73,27.55,22.160596719924733,16.978943315442706,0.0044865551703195,0.00547207162574027,0.0023337796593246346,261.16676460454346,-8.28420417616953,3.46e-06,0.0001649404713514399,0.0003186284834168626,3.75606550576951e-05,6.752014825032768,0.5339430031280897,3.26e-06,1840.4907975460123,1840.4907975460123,3.26e-06,4.3881065751356237e-07,6.076163962843012e-07,8.006870586061572e-07,1.824919930468081e-06,6.470241126042361e-10,8.600079260397071e-05,4.536614969012106e-09,0.44092704739165145,4.387647482241462,1.90350897337,6.147931999411193,3.667982008470521,0.004282700973220088,0.490838475442461,0.0002632443075674973,1.42159007411039e-05,0.30627871362940273,1.5779966675534622e-05,0.9571209800918835,1.4293035832769776e-05,0.6125574272588055,1.3957469530961109e-05,0.49770290964777947,1.4527381383028201e-05,0.30627871362940273,9.491884364707992e-06,0.8422664624808575,8.830765578150869e-06,1.1040317645691466,1.5305053553472958,0.8869713283256626,0.4901813091038949,0.28796754988012124,0.29845075067048127,0.048627217322037265,0.04843786271625769,0.6685814637893379,0.7995932929903322,1.2698148755946232e-06,9.55254349966677e-07,0.30627871362940273,0.30627871362940273,1.4677096239361227e-11,7.141501391473132e-12,0.4983615101585407,0.4971454447102889,0.05543658475777694,0.046677545529026296,0.9904342425548314,0.8606105804089091,1.5255940768015163e-06,1.6875307148794957e-06,0.57427258805513,0.49770290964777947,1.531040653790832e-11,2.049253579914786e-11,0.665076781864576,0.686661719740424,0.04877806505454587,0.05630898739544861,0.8023754546288401,0.9403143074998932,1.242884329520313e-06,9.577293232672924e-07,0.6125574272588055,0.6125574272588055,1.1517637183162778e-11,6.312644451951982e-12,0.9225271223371098,0.8940097882833009,0.05207839512182716,0.06520886999836226,0.8668616853473005,0.9422669920672312,1.980211514856675e-06,1.2856398890072807e-06,0.9571209800918835,0.8422664624808575,2.3352269004554334e-11,9.222111064096869e-12,1.1748541247384945,1.1492977673929228,0.08073394698756796,0.07859609945327657,0.8134027585202201,0.9658043050043295,1.6793302135696002e-06,1.0974235308206077e-06,1.225114854517611,1.225114854517611,1.524948676126641e-11,5.449262465477924e-12
Low_C4_P1_10,C4,P1,10,Low,Low_SCS.xlsx,439.72,27.94,43.78,0.73,27.55,20.98729467177234,19.746292002758384,0.00441844225240803,0.00549844868708833,0.0022529126489220738,276.25610951876155,-8.631811168404752,3.54e-06,0.00018650913372815004,0.00031428843190041373,3.807189933937572e-05,7.402625233664572,-0.39851234509136746,3.26e-06,1840.4907975460123,1840.4907975460123,3.26e-06,4.2576490610792405e-07,5.137317697158477e-07,8.131545547853349e-07,1.887113407902538e-06,6.782474692656937e-10,8.435918707170684e-05,5.771717481698352e-09,0.462883235363437,4.483066610799297,1.7095419418380595,6.183763530394117,3.3869953066367477,0.004495289779343765,0.49665248508854476,0.0002599853182305478,1.4186225613186154e-05,0.22970903522205205,1.6529292331645196e-05,0.9571209800918835,1.359137765582008e-05,0.57427258805513,1.301889006188493e-05,0.4594180704441041,1.2238640984459448e-05,0.22970903522205205,1.15476669076258e-05,0.8422664624808575,8.091821385281891e-06,1.216160093116606,1.059836590587901,0.898465971566745,0.49493854794066294,0.2883587921336983,0.30441820351250237,0.05027324085927205,0.05713892260023137,0.7953662161238718,0.8826988954941225,1.513313673985512e-06,1.1590596653128416e-06,0.22970903522205205,0.22970903522205205,1.7391308310792616e-11,9.951521157888761e-12,0.5065173183778798,0.5031386437172057,0.05586894015710703,0.049497041570283104,0.9348507239061563,0.9251070314264678,1.4299149982691511e-06,1.49492255841275e-06,0.57427258805513,0.4594180704441041,1.4050804024038334e-11,1.5338805815680137e-11,0.6682228479742063,0.687870557102628,0.049942691035013545,0.05516886625578091,0.8446455211974578,0.982518332893814,1.1107039266092683e-06,8.627564507416425e-07,0.6125574272588055,0.6125574272588055,9.04304437589313e-12,4.934522429006865e-12,0.9209963005570077,0.8990889887465598,0.05359416378551708,0.0650852922565984,0.8736422893265278,0.9904864741687648,1.9709063926640403e-06,1.314704097090462e-06,0.9571209800918835,0.8422664624808575,2.2713441822977547e-11,9.110861501838515e-12,1.184806031211782,1.1367164438120598,0.0749830724667746,0.07756267844947252,0.7694204512414273,0.9656900981622287,1.471788944049039e-06,1.2209380840338797e-06,1.225114854517611,1.0336906584992342,1.2784989602971477e-11,6.66993796577587e-12
Low_C4_P2_05,C4,P2,05,Low,Low_SCS.xlsx,439.72,27.94,43.78,0.73,27.55,22.013567516743922,18.2276757769165,0.00427921143491254,0.00553551012771664,0.0021563622441688936,268.3652563697134,-8.897034435651939,3.82e-06,0.00018877612758130268,0.00037550057718515933,4.085618527169501e-05,8.603332151514847,0.3517152959652735,3.6e-06,1666.6666666666667,1666.6666666666667,3.6e-06,5.073392196811067e-07,1.2364958540931896e-06,7.90637880007973e-07,2.1759210274529656e-06,6.848541221388851e-10,9.072814229879809e-05,7.36060304135394e-09,0.3866303349862713,4.615883091491425,1.64201379188109,6.228161593164352,3.0188375074956344,0.005091968936465382,0.5117377465956824,0.000259700529044478,1.5239537997135232e-05,0.8805513016845329,1.6178202581286036e-05,1.14854517611026,1.4574307561120318e-05,0.6125574272588055,1.3140551213080503e-05,0.4594180704441041,1.3457896955398478e-05,1.0719754977029097,1.256082443944961e-05,0.6508422664624809,1.1582398054278614e-05,1.1100494073828246,1.0714181978145678,0.8969697537604359,0.5100948346592159,0.2873874682506342,0.29491768973034377,0.0513615724010864,0.04632822460177171,0.8663116922604862,0.7268232105338016,1.12155615819348e-06,6.704298995715275e-07,0.22970903522205205,0.30627871362940273,9.007940923775249e-12,3.700541325177023e-12,0.49109152000858697,0.4739091131498052,0.052773256089520174,0.04701359762307194,0.9652462435632331,0.6779412888549383,1.2370448189366329e-06,1.061315190549631e-06,0.4594180704441041,0.4594180704441041,1.027021449793724e-11,9.90317275548175e-12,0.6612532469561564,0.6714797317352174,0.049197051086346984,0.04636383358734651,0.7305807889855576,0.8365808030929122,1.0763587211265224e-06,1.253146501286608e-06,0.6125574272588055,0.6508422664624809,9.36231037640038e-12,1.1805276799010477e-11,0.8953916651051625,0.9088808540239498,0.054528134907506444,0.06126348665515316,0.8695810363796274,0.95638208830858,2.116075930239794e-06,1.6190347184555627e-06,0.8805513016845329,0.8805513016845329,2.567471975549404e-11,1.4160595071494268e-11,1.1408353045854498,1.141423898380835,0.062210370621499644,0.07902704980998461,0.8779939121385362,0.9702080024806116,2.670731543976791e-06,2.238136205157082e-06,1.14854517611026,1.0719754977029097,3.4245636618512735e-11,2.25007845465318e-11
Low_C4_P2_10,C4,P2,10,Low,Low_SCS.xlsx,439.72,27.94,43.78,0.73,27.55,21.416239293574215,16.684662748699076,0.00434598880541398,0.00549243872374321,0.0022261132314085014,247.29283985433173,-8.257566978890713,3.84e-06,0.00019456887546100206,0.0003819743138613453,4.441665678081452e-05,6.416678456469786,0.18894788016569153,3.64e-06,1648.3516483516485,1648.3516483516485,3.64e-06,5.553507223762537e-07,4.2510967305249585e-06,8.049906746017201e-07,2.5671017512916564e-06,8.093445312412583e-10,0.0001270059823856268,6.264841110184649e-09,0.3848716511174832,4.571381681114629,2.292993168338281,6.261363955979286,4.303534950264384,0.004862023432194106,0.497376513991918,0.0002622343033555672,1.7288702065447645e-05,0.8805513016845329,1.5693074416851157e-05,1.1102603369065849,1.4494925978766162e-05,0.22970903522205205,1.4397803168574238e-05,0.1914241960183767,1.5063632626615947e-05,0.4594180704441041,1.3679758516585287e-05,0.6508422664624809,1.2571301306432685e-05,1.082659777440768,1.101162093409088,0.8852163123406098,0.4951885639433089,0.28397412007737677,0.2931257238227252,0.050397893664951225,0.04638794744186498,0.8195943448516195,0.8871010272233727,1.3763958623677481e-06,1.0719737604493008e-06,0.22970903522205205,0.2679938744257274,1.4364013673242482e-11,8.1248281927095e-12,0.494739969608294,0.4787109418928911,0.05397929013632733,0.05193078867455511,0.8692006697809714,0.6610564047080466,1.095761167570123e-06,9.895476553877878e-07,0.4594180704441041,0.4594180704441041,8.913528544273086e-12,9.797167776471823e-12,0.6519374108947189,0.6727850950940101,0.04460118777638511,0.0496675746760245,0.5912873636497511,0.8586170555330829,9.817657252120923e-07,1.2715581786280658e-06,0.6125574272588055,0.6508422664624809,9.288941356926457e-12,1.194884392758343e-11,0.8909982378596517,0.9076123899982637,0.054680109176104094,0.062361211764191286,0.8801433602045765,0.9710834492159545,2.2013604642828835e-06,1.6885187838211655e-06,0.8805513016845329,0.9188361408882082,2.766694361126473e-11,1.5206219067413465e-11,1.1400979463063998,1.1392117505249744,0.061678603060924826,0.07982013941833811,0.873217832160305,0.9657901926362888,2.5627817294746327e-06,2.0570320746272737e-06,1.1102603369065849,1.0336906584992342,3.165705139197357e-11,1.902614890441369e-11
Low_C4_P3_05,C4,P3,05,Low,Low_SCS.xlsx,439.72,27.94,43.78,0.73,27.55,20.784129409053634,14.599463048891552,0.00438204858548475,0.0055371795619791695,0.002216261994771177,240.15822076088617,-7.947152140150712,3.76e-06,0.00015442353056018985,0.00029362189452417846,4.250145024068558e-05,4.35744160917613,0.3215901104927501,3.36e-06,1785.7142857142858,1785.7142857142858,3.36e-06,4.5084335991759486e-07,5.532739808090091e-07,8.542146551118648e-07,2.2848047363735466e-06,7.984076836029432e-10,0.0001516539283655735,5.368258084182587e-09,0.4777869729176652,4.555391187100295,2.5001107810614216,6.241457682578299,4.630292697480972,0.004943634442502409,0.44903455067603165,0.000261181186923427,1.5579248115001083e-05,0.30627871362940273,1.812228855399361e-05,0.6508422664624809,1.4345200358111237e-05,0.9188361408882082,1.3046201386204266e-05,0.4594180704441041,1.650634128357642e-05,0.6508422664624809,1.1777568292869314e-05,0.30627871362940273,1.0885320992098324e-05,1.2632996987349143,1.4015066159339113,0.8578932612239708,0.44835890331070943,0.27872413449516187,0.3116310907503978,0.03885631798519438,0.05244420609303029,0.6383342283119181,0.7948679943956772,1.4192349462062722e-06,9.525281874928759e-07,0.30627871362940273,0.30627871362940273,1.9617416722645246e-11,7.858718045806723e-12,0.49342737411902027,0.4861456559388453,0.050611231848602486,0.03552395258456414,0.9569126859653144,0.600809770666865,1.5760170571875602e-06,1.4794392114510614e-06,0.4594180704441041,0.4594180704441041,1.672489318631314e-11,1.962251952311347e-11,0.6586025462096882,0.6821071707474342,0.04452358866755676,0.04742972682191007,0.6882372517564742,0.8879938561028885,1.1879315514173578e-06,1.3592139104131218e-06,0.6508422664624809,0.6508422664624809,1.32713632932776e-11,1.3042350964687651e-11,0.8964485530210975,0.8950946503731116,0.05982493135903106,0.07148049144436781,0.9550877143038389,0.9143074998373404,2.0504194498132224e-06,1.1538309933824457e-06,0.9188361408882082,0.8039816232771821,2.2675223554171246e-11,7.41878031864685e-12,1.1798919020039593,1.1331841352119139,0.06342335360311842,0.07511673112386533,0.8270041528275325,0.9524090885147111,1.7442695820550452e-06,1.0282109145888357e-06,1.1868300153139357,1.0719754977029097,1.6329566542607555e-11,4.832659545457262e-12
Low_C4_P3_10,C4,P3,10,Low,Low_SCS.xlsx,439.72,27.94,43.78,0.73,27.55,22.134044544114957,17.859440904115225,0.00434632269226648,0.00549778091338332,0.002217553919876191,282.4699917192459,-9.155105009362382,3.66e-06,0.00016604321601730351,0.0002966074667999486,3.559347271179252e-05,7.370706363395493,-0.22262405947902095,3.38e-06,1775.147928994083,1775.147928994083,3.38e-06,5.759844669787612e-07,4.785656706385774e-07,9.200697131253071e-07,1.639883228307887e-06,6.2469437027376e-10,0.00010050151619466302,5.6744772451739016e-09,0.46234640587870823,4.587292644781195,1.8984311282671025,6.271252087589306,3.6152361788364384,0.004606120891848178,0.5033044811995632,0.0002587117489712333,1.3705022180531436e-05,0.30627871362940273,1.563398690431195e-05,0.6508422664624809,1.4336007827787707e-05,0.9188361408882082,1.3730313207911296e-05,0.15313935681470137,2.061073121791201e-05,0.6508422664624809,1.1961793648897598e-05,0.4594180704441041,1.0810949394291729e-05,1.0905397096302252,1.7230467352832797,0.8940763371192573,0.50108863080459,0.2868439901802833,0.30379178492865017,0.04677635650183632,0.0549996468910954,0.7710419825793339,0.8587969358714721,1.4795148068841115e-06,1.1391298480791428e-06,0.30627871362940273,0.22970903522205205,1.7379136891606018e-11,1.0039772291459705e-11,0.49289625057745046,0.4860920447726898,0.05391789140024895,0.04481297582495947,0.9836100923354467,0.8502250229722506,1.2792755942993746e-06,1.2321601232495411e-06,0.42113323124042873,0.4594180704441041,1.0781616719272063e-11,1.1016924482567272e-11,0.6633099025554229,0.6824619539943578,0.04557905537634309,0.04586138522176773,0.6704286568238768,0.829980567092645,1.1070328361888028e-06,1.2838033814819581e-06,0.6508422664624809,0.6508422664624809,1.1724838773855809e-11,1.2142069152412506e-11,0.8945974496008969,0.8998054833236366,0.059954254720927455,0.06882886946788379,0.9534122395384457,0.9733932045596091,2.096954555158285e-06,1.3347245338231513e-06,0.9188361408882082,0.8039816232771821,2.3799514331277468e-11,9.495542427175857e-12,1.1762560389829735,1.1237805033881687,0.06208337555591032,0.07093646221299306,0.8211767100467976,0.8502155179927753,1.5890361351928493e-06,1.0432831372725885e-06,1.14854517611026,1.0719754977029097,1.4154236080365435e-11,5.529675025657534e-12
Low_C4_P4_05,C4,P4,05,Low,Low_SCS.xlsx,439.72,27.94,43.78,0.73,27.55,24.002737138041756,24.642052293005033,0.00448121298067938,0.00550212144246591,0.0023281393846354,280.64322484281104,-8.812108365106456,4.16e-06,0.00022319598502145772,0.00036687084413026736,3.5277151879869515e-05,15.907604845142496,1.7639030481281779,4.02e-06,1492.537313432836,1538.4615384615386,3.9e-06,4.958251101843527e-07,6.783996699960969e-07,9.542796867634784e-07,1.6197217147330993e-06,5.389682587008019e-10,6.697759449220136e-05,3.790756713165153e-09,0.4033664866478947,4.387392880148027,1.602131178529377,6.1341446161483075,2.8135261919127146,0.004266245716918475,0.5360316279403353,0.00026472685318538444,1.3674040546897933e-05,0.5359877488514548,1.866104751746902e-05,1.0336906584992342,1.5835605659660137e-05,1.2633996937212861,1.3971095720434372e-05,0.5359877488514548,1.3970284117446856e-05,0.8422664624808575,1.0985805022496695e-05,1.1102603369065849,1.0653523453252358e-05,1.1784232785351039,1.2716667387753395,0.9056193625882709,0.5353033135387306,0.30416060544223056,0.3167893231503623,0.056240250925129145,0.06259211812427314,0.9585718525903146,0.7428554927123561,1.3244698107206295e-06,6.518001504283401e-07,0.2679938744257274,0.3828483920367534,1.199505180950881e-11,3.575017040139632e-12,0.5083177957304249,0.5002212485523504,0.05261616677806168,0.058450151115895854,0.8707997684519937,0.9096195420700349,1.8340186723825532e-06,1.5836726601753857e-06,0.5359877488514548,0.5359877488514548,2.4655674405830033e-11,1.819064636907349e-11,0.7067757474521883,0.6802430505797047,0.05379502131193119,0.05378333899634786,0.8505787934138116,0.9651930566637301,1.1707738808490512e-06,1.2217414679936125e-06,0.7656967840735068,0.6125574272588055,1.0055521145756891e-11,9.964054882435511e-12,0.8939322042780423,0.8994511125016094,0.07592518930336764,0.06360579098358088,0.827575104977846,0.9663135110294947,1.5746719528418667e-06,1.685191746745062e-06,0.9954058192955589,0.8422664624808575,1.7228860416206797e-11,1.526213662817915e-11,1.138675941492005,1.1342290192797566,0.0881109490283567,0.07238705599845825,0.8483049015136241,0.9423165373240203,2.187863624211527e-06,1.7737107659152554e-06,1.0336906584992342,1.1102603369065849,2.652811501548909e-11,1.4502452912978023e-11
Low_C4_P4_10,C4,P4,10,Low,Low_SCS.xlsx,439.72,27.94,43.78,0.73,27.55,22.9105841668814,19.14940417260157,0.00445516980618383,0.00547273939944529,0.0023247477258677273,279.46355266909615,-8.86507974963154,4.2e-06,0.00019731762468271045,0.0003622651803256361,3.863587661659696e-05,9.529670911611703,0.5559087597482427,3.86e-06,1554.4041450777202,1554.4041450777202,3.86e-06,5.035035876259047e-07,1.0325140704046576e-06,9.243736389157403e-07,1.9349577878032625e-06,6.569603865644046e-10,7.995841223518872e-05,3.603539911887431e-09,0.40665025575667524,4.417199017546538,1.3876161339146031,6.190996738842662,2.486696680516007,0.0042085448737509,0.5245002734592513,0.0002637826291540424,1.446785191497119e-05,0.57427258805513,1.7139235384218776e-05,1.0719754977029097,1.6732879154470142e-05,0.1914241960183767,1.5511668325609892e-05,0.15313935681470137,1.649314572588236e-05,0.57427258805513,1.629566394007068e-05,0.42113323124042873,1.2371488454126854e-05,1.0242848347682738,1.0121186086322922,0.906695192633092,0.5236449186309511,0.3075100909788616,0.3148095854571734,0.05845064246694333,0.059434570654004815,0.9095353045034268,0.8131739834170677,1.281116606299925e-06,9.242779741691801e-07,0.3828483920367534,0.3828483920367534,1.171940170022625e-11,6.5392179621024926e-12,0.5151681651947189,0.5072459512124472,0.05332632058168793,0.06003309626035968,0.8513056138942918,0.8548565474485466,1.751682050801032e-06,1.4739451776112514e-06,0.57427258805513,0.57427258805513,2.268059680896081e-11,1.634142989701779e-11,0.7061244718489584,0.6788505640423398,0.05412476541414952,0.05433624089236761,0.8282068438307314,0.895378733270562,1.1924268517694787e-06,1.1745487297740486e-06,0.7274119448698315,0.6125574272588055,1.1094872890185244e-11,9.643582825304541e-12,0.8962137951095284,0.9041277808663684,0.07925581236077822,0.06597499224614642,0.759420904493852,0.986203692470828,1.3789419028249857e-06,1.504995472067968e-06,0.9954058192955589,0.9571209800918835,1.4322354774117481e-11,1.1989665044777006e-11,1.136537099795089,1.1327589955837019,0.0886861316251658,0.07367460083173688,0.8162571343619829,0.9304004338632511,2.132972358870937e-06,1.781440475518969e-06,1.0719754977029097,1.0719754977029097,2.647910521330411e-11,1.4914331273728236e-11
